time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,4.07968046014,4.76118931083,11.8227326327,0.507948707925,6.12774917021,0.0,2.87845137014,5.88599886083,4.8192043161,0.243230493046,-0.0620015288149,0.0,444.16143699672455,446.28238085230635,445.86258263688404,445.06981304188224
3.780000000000003,4.2549772431,5.12250171484,12.109444262,0.522556727929,6.1245707924,0.0,2.96491001186,6.15826513479,4.7366382918,0.243934903247,-0.0392393824121,0.0,454.13289239024806,455.95362490952067,454.0971370401981,454.21154569911795
3.840000000000003,4.43557673387,5.50055373764,12.3914775127,0.537273536195,6.1220180109,0.0,3.0550998308,6.44391991077,4.6631261897,0.247838195539,-0.0501502956593,0.0,462.47170253768275,461.6103051499726,459.3665344363931,459.7340484980805
3.900000000000003,4.62144005753,5.89533999005,12.6680032805,0.55203447607,6.1190737142,0.0,3.14043069842,6.7160711929,4.55325158558,0.242104687589,-0.0469977852623,0.0,450.0959644612327,450.3496503403716,451.7092657815154,451.30606256619336
3.960000000000003,4.81234590424,6.30624572939,12.937228495,0.56609338165,6.11590462816,0.0,3.22318761953,6.98118693896,4.41992556285,0.210402148321,-0.068198997584,0.0,445.0591426221638,443.31794149297497,446.97471076479565,444.43612973079723
4.020000000000002,5.00862398496,6.73433810754,13.2001566928,0.578570262686,6.11235090202,0.0,3.31952194301,7.28861294054,4.34292183918,0.202532935234,-0.045564388637,0.0,467.8999270183409,469.65686589289226,468.0547547203972,467.481868224911
4.080000000000001,5.20975608989,7.17790700124,13.4536469631,0.591280722145,6.1100397156,0.0,3.38501542668,7.4974637051,4.10663496445,0.225884944923,-0.0272338358391,0.0,409.9252476889389,411.5505898203731,407.8223301495908,409.9513493386227
4.14,5.41536731324,7.63578588834,13.6954279268,0.604822699853,6.10822124181,0.0,3.46866275625,7.76539156403,3.95182618483,0.225327116886,-0.0372990495144,0.0,443.2634796764571,442.4349552186254,443.6953508922565,443.700192021625
4.199999999999998,5.62614335058,8.11026185601,13.9284269948,0.617911107672,6.1059471685,0.0,3.55718501476,8.05055902346,3.81370378122,0.197214497036,-0.0391333064383,0.0,452.6838589570672,452.53552662306794,452.8491970647598,450.62681072869077
4.259999999999997,5.84180350577,8.60048247635,14.1510031746,0.629743510784,6.1034160225,0.0,3.63155484639,8.29029184785,3.60506203096,0.197191182941,-0.0491198655356,0.0,427.7257306241644,426.87299828016427,426.1222109194144,426.16006450335226
